Dimension 1,Dimension 2,Slug,Title
8.470819,32.963623,umweltgerechtigkeit-kernindikator-luftbelastung-20212022-umweltatlas,Umweltgerechtigkeit: Kernindikator Luftbelastung 2021/2022 (Umweltatlas)
-16.649607,-4.2624507,unbewohnte-flächen---decker-für-übersichtskarten,Unbewohnte Flächen - Decker für Übersichtskarten
9.143558,30.15503,umweltgerechtigkeit-kernindikator-soziale-benachteiligung-20212022-umweltatlas,Umweltgerechtigkeit: Kernindikator Soziale Benachteiligung 2021/2022 (Umweltatlas)
9.157039,30.147078,umweltgerechtigkeit-kernindikator-soziale-benachteiligung-20212022-umweltatlas,Umweltgerechtigkeit: Kernindikator Soziale Benachteiligung 2021/2022 (Umweltatlas)
9.447298,32.111393,umweltgerechtigkeit-kernindikator-thermische-belastung-20212022-umweltatlas,Umweltgerechtigkeit: Kernindikator Thermische Belastung 2021/2022 (Umweltatlas)
9.4684515,32.111374,umweltgerechtigkeit-kernindikator-thermische-belastung-20212022-umweltatlas,Umweltgerechtigkeit: Kernindikator Thermische Belastung 2021/2022 (Umweltatlas)
9.033221,-18.955246,umweltzone,Umweltzone
5.8548417,11.064915,vegetationshöhen-2020-umweltatlas,Vegetationshöhen 2020 (Umweltatlas)
5.830745,11.06982,vegetationshöhen-2020-umweltatlas,Vegetationshöhen 2020 (Umweltatlas)
56.75421,20.03969,veränderung-arbeitslosigkeit-2017-2018---v2,Veränderung Arbeitslosigkeit 2017-2018 - V2
56.692547,19.985863,veränderung-arbeitslosigkeit-2017-2018,Veränderung Arbeitslosigkeit 2017-2018
56.57425,20.680807,veränderung-arbeitslosigkeit-2019-2020---v2,Veränderung Arbeitslosigkeit 2019-2020 - V2
56.53341,20.64349,veränderung-arbeitslosigkeit-2019-2020,Veränderung Arbeitslosigkeit 2019-2020
71.86918,-4.1294985,veränderung-ausländeranteil-2017-2018---v2,Veränderung Ausländeranteil 2017-2018 - V2
71.52546,-3.933181,veränderung-ausländeranteil-2019-2020---v2,Veränderung Ausländeranteil 2019-2020 - V2
71.38586,-4.318628,veränderung-ausländeranteil-2019-2020,Veränderung Ausländeranteil 2019-2020
69.59984,11.773027,veränderung-kinderarmut-2017-2018---v2,Veränderung Kinderarmut 2017-2018 - V2
69.5185,11.73809,veränderung-kinderarmut-2017-2018,Veränderung Kinderarmut 2017-2018
69.775154,11.696357,veränderung-kinderarmut-2019-2020---v2,Veränderung Kinderarmut 2019-2020 - V2
69.66385,11.666398,veränderung-kinderarmut-2019-2020,Veränderung Kinderarmut 2019-2020
58.076183,2.2115772,veränderung-transferbezug-2017-2018---v2,Veränderung Transferbezug 2017-2018 - V2
57.99072,2.3340487,veränderung-transferbezug-2017-2018,Veränderung Transferbezug 2017-2018
58.115734,1.946374,veränderung-transferbezug-2019-2020---v2,Veränderung Transferbezug 2019-2020 - V2
57.996487,2.0753875,veränderung-transferbezug-2019-2020,Veränderung Transferbezug 2019-2020
-58.25036,13.008198,verdunstung-aus-niederschlägen-2001-umweltatlas,Verdunstung aus Niederschlägen 2001 (Umweltatlas)
-57.34726,12.530605,verdunstung-aus-niederschlägen-2005-umweltatlas,Verdunstung aus Niederschlägen 2005 (Umweltatlas)
-57.477936,12.644749,verdunstung-aus-niederschlägen-2005-umweltatlas,Verdunstung aus Niederschlägen 2005 (Umweltatlas)
-58.226864,13.286102,verdunstung-aus-niederschlägen-2012-umweltatlas,Verdunstung aus Niederschlägen 2012 (Umweltatlas)
-57.703857,13.917047,verdunstung-aus-niederschlägen-2017-umweltatlas,Verdunstung aus Niederschlägen 2017 (Umweltatlas)
-58.005222,13.426277,verdunstung-aus-niederschlägen-2017-umweltatlas,Verdunstung aus Niederschlägen 2017 (Umweltatlas)
4.4016933,51.475994,verkehrsbedingte-emissionen-2015-umweltatlas,Verkehrsbedingte Emissionen 2015 (Umweltatlas)
4.447272,51.44508,verkehrsbedingte-emissionen-2015-umweltatlas,Verkehrsbedingte Emissionen 2015 (Umweltatlas)
6.338294,50.29858,verkehrsbedingte-luftbelastung-im-straßenraum-2015-umweltatlas,Verkehrsbedingte Luftbelastung im Straßenraum 2015 (Umweltatlas)
6.223906,50.295288,verkehrsbedingte-luftbelastung-im-straßenraum-2015-umweltatlas,Verkehrsbedingte Luftbelastung im Straßenraum 2015 (Umweltatlas)
7.6720133,50.198597,verkehrsbedingte-luftbelastung-im-straßenraum-2020-und-2025-umweltatlas,Verkehrsbedingte Luftbelastung im Straßenraum 2020 und 2025 (Umweltatlas)
7.462869,50.100727,verkehrsbedingte-luftbelastung-im-straßenraum-2020-und-2025-umweltatlas,Verkehrsbedingte Luftbelastung im Straßenraum 2020 und 2025 (Umweltatlas)
2.1649227,45.99555,verkehrsmengen-dtv-2014-umweltatlas,Verkehrsmengen DTV 2014 (Umweltatlas)
2.1193833,45.76687,verkehrsmengen-dtv-2019-umweltatlas,Verkehrsmengen DTV 2019 (Umweltatlas)
1.9883232,45.108986,verkehrsmengen-dtvw-2019,Verkehrsmengen DTVw 2019
1.9972844,45.152138,verkehrsmengen-dtvw-2019,Verkehrsmengen DTVw 2019
15.211922,-30.550085,verkehrszellenteilverkehrszellen-2013,Verkehrszellen/Teilverkehrszellen 2013
-64.75832,-28.776602,verlauf-der-berliner-mauer-1989,"Verlauf der Berliner Mauer, 1989"
-48.633175,27.76139,verschmutzungsempfindlichkeit-des-grundwassers-umweltatlas,Verschmutzungsempfindlichkeit des Grundwassers (Umweltatlas)
-55.203045,14.817395,versickerung-aus-niederschlägen-1990-umweltatlas,Versickerung aus Niederschlägen 1990 (Umweltatlas)
-55.31908,14.519369,versickerung-aus-niederschlägen-2001-umweltatlas,Versickerung aus Niederschlägen 2001 (Umweltatlas)
-55.43157,14.231935,versickerung-aus-niederschlägen-2005-umweltatlas,Versickerung aus Niederschlägen 2005 (Umweltatlas)
-55.788548,14.646319,versickerung-aus-niederschlägen-2012-umweltatlas,Versickerung aus Niederschlägen 2012 (Umweltatlas)
-56.669086,14.729675,versickerung-aus-niederschlägen-2017-umweltatlas,Versickerung aus Niederschlägen 2017 (Umweltatlas)
-56.101974,14.639374,versickerung-aus-niederschlägen-2017-umweltatlas,Versickerung aus Niederschlägen 2017 (Umweltatlas)
-54.969666,15.8437195,versickerung-aus-niederschlägen-ohne-versiegelung-1990-umweltatlas,Versickerung aus Niederschlägen ohne Versiegelung 1990 (Umweltatlas)
-55.05897,15.989669,versickerung-aus-niederschlägen-ohne-versiegelung-2001-umweltatlas,Versickerung aus Niederschlägen ohne Versiegelung 2001 (Umweltatlas)
-55.644207,17.1858,versickerung-aus-niederschlägen-ohne-versiegelung-2012-umweltatlas,Versickerung aus Niederschlägen ohne Versiegelung 2012 (Umweltatlas)
-55.65121,16.4809,versickerung-aus-niederschlägen-ohne-versiegelung-2012-umweltatlas,Versickerung aus Niederschlägen ohne Versiegelung 2012 (Umweltatlas)
-9.605572,12.58411,versiegelung-2016-umweltatlas,Versiegelung 2016 (Umweltatlas)
-55.589806,16.1699,versickerung-aus-niederschlägen-ohne-versiegelung-2017-umweltatlas,Versickerung aus Niederschlägen ohne Versiegelung 2017 (Umweltatlas)
-8.549442,13.304906,versiegelung-1990-umweltatlas,Versiegelung 1990 (Umweltatlas)
-9.209419,13.403103,versiegelung-2001-umweltatlas,Versiegelung 2001 (Umweltatlas)
-9.486468,12.957084,versiegelung-2005-umweltatlas,Versiegelung 2005 (Umweltatlas)
-11.199411,13.946348,versiegelung-2005-unkorrigierte-versiegelungsgrade-rasterdaten,"Versiegelung 2005 (unkorrigierte Versiegelungsgrade, Rasterdaten)"
-9.428372,12.812826,versiegelung-2011-umweltatlas,Versiegelung 2011 (Umweltatlas)
-11.438864,13.898929,versiegelung-2011-unkorrigierte-versiegelungsgrade-rasterdaten,"Versiegelung 2011 (unkorrigierte Versiegelungsgrade, Rasterdaten)"
-11.616731,13.886212,versiegelung-2016-unkorrigierte-versiegelungsgrade-rasterdaten,"Versiegelung 2016 (unkorrigierte Versiegelungsgrade, Rasterdaten)"
-9.031342,11.7584715,versiegelung-2021---block--und-blockteilflächen-umweltatlas,Versiegelung 2021 - Block- und Blockteilflächen (Umweltatlas)
-9.335716,11.553781,versiegelung-2021---straßenflächen-umweltatlas,Versiegelung 2021 - Straßenflächen (Umweltatlas)
-9.458134,12.282694,versiegelung-2021-umweltatlas,Versiegelung 2021 (Umweltatlas)
-11.503798,13.850994,versiegelung-2021-unkorrigierte-versiegelungsgrade-rasterdaten,"Versiegelung 2021 (unkorrigierte Versiegelungsgrade, Rasterdaten)"
8.833963,-0.6361794,versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2011-umweltatlas,"Versorgung mit öffentlichen, wohnungsnahen Grünanlagen 2011 (Umweltatlas)"
6.957075,-64.66765,versorgungsbereiche-gebäudewärme-gas-2005-umweltatlas,Versorgungsbereiche Gebäudewärme: Gas 2005 (Umweltatlas)
9.5127325,0.45576367,versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2016---block--und-blockteilflächen-umweltatlas,"Versorgung mit öffentlichen, wohnungsnahen Grünanlagen 2016 - Block- und Blockteilflächen (Umweltatlas)"
9.353181,-0.16065744,versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2016---grünanlagen-umweltatlas,"Versorgung mit öffentlichen, wohnungsnahen Grünanlagen 2016 - Grünanlagen (Umweltatlas)"
9.275719,-0.17101346,versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2016-umweltatlas,"Versorgung mit öffentlichen, wohnungsnahen Grünanlagen 2016 (Umweltatlas)"
9.161254,0.698032,versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2020---block--und-blockteilflächen-umweltatlas,"Versorgung mit öffentlichen, wohnungsnahen Grünanlagen 2020 - Block- und Blockteilflächen (Umweltatlas)"
8.751626,0.06888759,versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2020---grünanlagen-umweltatlas,"Versorgung mit öffentlichen, wohnungsnahen Grünanlagen 2020 - Grünanlagen (Umweltatlas)"
8.8034115,0.015288972,versorgung-mit-öffentlichen-wohnungsnahen-grünanlagen-2020-umweltatlas,"Versorgung mit öffentlichen, wohnungsnahen Grünanlagen 2020 (Umweltatlas)"
5.4564524,-64.96434,versorgungsanteile-der-einzelnen-energieträger-2005-umweltatlas,Versorgungsanteile der einzelnen Energieträger 2005 (Umweltatlas)
6.0251937,-65.16769,versorgungsanteile-der-einzelnen-energieträger-2005-umweltatlas,Versorgungsanteile der einzelnen Energieträger 2005 (Umweltatlas)
7.0198417,-64.56305,versorgungsbereiche-gebäudewärme-fernwärme-2005-umweltatlas,Versorgungsbereiche Gebäudewärme: Fernwärme 2005 (Umweltatlas)
6.8888273,-64.7982,versorgungsbereiche-gebäudewärme-heizöl-2005-umweltatlas,Versorgungsbereiche Gebäudewärme: Heizöl 2005 (Umweltatlas)
6.987263,-64.90647,versorgungsbereiche-gebäudewärme-kohle-2005-umweltatlas,Versorgungsbereiche Gebäudewärme: Kohle 2005 (Umweltatlas)
-33.003338,1.8626729,verteilung-der-arten-im-inspire-datenmodell-fischfauna,Verteilung der Arten im INSPIRE-Datenmodell (Fischfauna)
-4.4847565,-5.701622,verwaltungseinheiten-der-berliner-forsten,Verwaltungseinheiten der Berliner Forsten
-4.4725924,-5.694621,verwaltungseinheiten-der-berliner-forsten,Verwaltungseinheiten der Berliner Forsten
-24.55102,-28.145452,verwaltungseinheiten-im-inspire-datenmodell,Verwaltungseinheiten im INSPIRE-Datenmodell
-24.586468,-28.149296,verwaltungseinheiten-im-inspire-datenmodell,Verwaltungseinheiten im INSPIRE-Datenmodell
-54.806545,18.027426,verweilzeit-des-sickerwassers-in-der-ungesättigten-zone-2003-umweltatlas,Verweilzeit des Sickerwassers in der ungesättigten Zone 2003 (Umweltatlas)
-36.02829,62.495182,vorkaufsrechtsverordnungen-auf-grund--25-abs-1-satz-1-nr-2-baugb,Vorkaufsrechtsverordnungen auf Grund § 25 Abs. 1 Satz 1 Nr. 2 BauGB
-36.031822,62.480648,vorkaufsrechtsverordnungen-auf-grund--25-abs-1-satz-1-nr-2-baugb,Vorkaufsrechtsverordnungen auf Grund § 25 Abs. 1 Satz 1 Nr. 2 BauGB
88.563034,14.875988,wanderungssaldo-2013-2014---v-2,Wanderungssaldo 2013-2014 - V 2
88.371994,14.98155,wanderungssaldo-2013-2014,Wanderungssaldo 2013-2014
87.94299,14.874599,wanderungssaldo-2015-2016---v-2,Wanderungssaldo 2015-2016 - V 2
87.81126,14.832811,wanderungssaldo-2015-2016,Wanderungssaldo 2015-2016
88.45343,14.300447,wanderungssaldo-2017-2018---v2,Wanderungssaldo 2017-2018 - V2
87.96499,14.33683,wanderungssaldo-2017-2018,Wanderungssaldo 2017-2018
88.39158,13.856329,wanderungssaldo-2019-2020---v2,Wanderungssaldo 2019-2020 - V2
88.15558,13.878919,wanderungssaldo-2019-2020,Wanderungssaldo 2019-2020
84.53092,13.9364605,wanderungssaldo-von-kindern-unter-6-jahren-2013-2014---v-2,Wanderungssaldo von Kindern unter 6 Jahren 2013-2014 - V 2
84.57252,14.09765,wanderungssaldo-von-kindern-unter-6-jahren-2013-2014,Wanderungssaldo von Kindern unter 6 Jahren 2013-2014
90.67865,15.304389,wanderungsvolumen-2015-2016,Wanderungsvolumen 2015-2016
85.05899,14.425869,wanderungssaldo-von-kindern-unter-6-jahren-2015-2016---v-2,Wanderungssaldo von Kindern unter 6 Jahren 2015-2016 - V 2
84.932335,14.4242935,wanderungssaldo-von-kindern-unter-6-jahren-2015-2016,Wanderungssaldo von Kindern unter 6 Jahren 2015-2016
85.46675,13.887834,wanderungssaldo-von-kindern-unter-6-jahren-2017-2018---v2,Wanderungssaldo von Kindern unter 6 Jahren 2017-2018 - V2
85.30878,14.025777,wanderungssaldo-von-kindern-unter-6-jahren-2017-2018,Wanderungssaldo von Kindern unter 6 Jahren 2017-2018
85.09023,13.424833,wanderungssaldo-von-kindern-unter-6-jahren-2019-2020---v2,Wanderungssaldo von Kindern unter 6 Jahren 2019-2020 - V2
85.139084,13.417828,wanderungssaldo-von-kindern-unter-6-jahren-2019-2020,Wanderungssaldo von Kindern unter 6 Jahren 2019-2020
90.67969,15.306874,wanderungsvolumen-2013-2014,Wanderungsvolumen 2013-2014
90.70717,15.212283,wanderungsvolumen-2017-2018,Wanderungsvolumen 2017-2018
90.71498,15.105533,wanderungsvolumen-2019-2020,Wanderungsvolumen 2019-2020
-45.64484,27.695498,wasserdurchlässigkeit-des-untergrundes-ab-einer-tiefe-von-1-m-umweltatlas,Wasserdurchlässigkeit des Untergrundes ab einer Tiefe von 1 m (Umweltatlas)
-45.672565,27.70267,wasserdurchlässigkeit-des-untergrundes-ab-einer-tiefe-von-1-m-umweltatlas,Wasserdurchlässigkeit des Untergrundes ab einer Tiefe von 1 m (Umweltatlas)
-46.093517,28.395668,wasserdurchlässigkeit-des-untergrundes---bohrpunkte-umweltatlas,Wasserdurchlässigkeit des Untergrundes - Bohrpunkte (Umweltatlas)
35.887657,-27.771969,wohnlagenkarte-nach-adressen-zum-berliner-mietspiegel-2005,Wohnlagenkarte nach Adressen zum Berliner Mietspiegel 2005
-46.06514,28.050018,wasserdurchlässigkeit-des-untergrundes-umweltatlas,Wasserdurchlässigkeit des Untergrundes (Umweltatlas)
-46.147213,27.998407,wasserdurchlässigkeit-des-untergrundes-umweltatlas,Wasserdurchlässigkeit des Untergrundes (Umweltatlas)
-42.485176,27.513815,wasserdurchlässigkeit-kf-der-böden-1990-umweltatlas,Wasserdurchlässigkeit (kf) der Böden 1990 (Umweltatlas)
-42.584183,27.69031,wasserdurchlässigkeit-kf-der-böden-2001-umweltatlas,Wasserdurchlässigkeit (kf) der Böden 2001 (Umweltatlas)
-42.49034,27.82716,wasserdurchlässigkeit-kf-der-böden-2005-umweltatlas,Wasserdurchlässigkeit (kf) der Böden 2005 (Umweltatlas)
-42.476105,27.676544,wasserdurchlässigkeit-kf-der-böden-2010-umweltatlas,Wasserdurchlässigkeit (kf) der Böden 2010 (Umweltatlas)
-58.649654,19.369287,wasserhaushalt-2012-umweltatlas,Wasserhaushalt 2012 (Umweltatlas)
-58.440796,19.185999,wasserhaushalt-2017-umweltatlas,Wasserhaushalt 2017 (Umweltatlas)
-57.300022,18.19621,wasserhaushalt-ohne-versiegelung-2012-umweltatlas,Wasserhaushalt ohne Versiegelung 2012 (Umweltatlas)
-57.487404,18.295326,wasserhaushalt-ohne-versiegelung-2017-umweltatlas,Wasserhaushalt ohne Versiegelung 2017 (Umweltatlas)
-6.276241,-15.036871,wasserschutzgebiete,Wasserschutzgebiete
-6.3307624,-15.182877,wasserschutzgebiete,Wasserschutzgebiete
-30.883717,27.449986,wasserversorgung-der-böden-2001-umweltatlas,Wasserversorgung der Böden 2001 (Umweltatlas)
-31.019613,27.298162,wasserversorgung-der-böden-2005-umweltatlas,Wasserversorgung der Böden 2005 (Umweltatlas)
-31.028896,27.305079,wasserversorgung-der-böden-2010-umweltatlas,Wasserversorgung der Böden 2010 (Umweltatlas)
-31.15428,27.151514,wasserversorgung-der-böden-2015-umweltatlas,Wasserversorgung der Böden 2015 (Umweltatlas)
-2.339968,-31.93506,wegweisung,Wegweisung
-2.3577378,-31.92389,wegweisung,Wegweisung
-2.8935027,-20.009914,welterbestätten-berlin,Welterbestätten Berlin
-2.8878572,-20.012358,welterbestätten-berlin,Welterbestätten Berlin
-1.9255701,-75.43088,standorte-der-windkraftanlagen,Standorte der Windkraftanlagen
-1.9238019,-75.31805,stromeinspeisung-der-windkraftanlagen,Stromeinspeisung der Windkraftanlagen
-1.9771056,-75.47799,windkraft,Windkraft
48.9522,-20.42937,wohnatlas-berlin-2010-daten,"Wohnatlas Berlin 2010, Daten"
49.15596,-20.475729,wohnatlas-berlin-2011-daten,"Wohnatlas Berlin 2011, Daten"
48.76179,-20.357027,wohnatlas-berlin-2019-daten,"Wohnatlas Berlin 2019, Daten"
48.650528,-20.40171,wohnatlas-berlin-2020-daten,"Wohnatlas Berlin 2020, Daten"
48.704872,-22.824446,wohnatlas-berlin---angebotsmieten-20082009,Wohnatlas Berlin - Angebotsmieten 2008/2009
48.714825,-22.811527,wohnatlas-berlin---angebotsmieten-20092010,Wohnatlas Berlin - Angebotsmieten 2009/2010
47.816948,-23.916162,wohnatlas-berlin---angebotsmieten-2018-in-eurm-monatlich-netto-kalt,"Wohnatlas Berlin - Angebotsmieten 2018 (in EUR/m² monatlich, netto kalt)"
47.848633,-23.87242,wohnatlas-berlin---angebotsmieten-2020-in-eurm-monatlich-netto-kalt,"Wohnatlas Berlin - Angebotsmieten 2020 (in EUR/m² monatlich, netto kalt)"
47.743855,-14.813332,wohnatlas-berlin---anteil-der-einwohner-mit-mind-5-jähriger-wohndauer-2004-2009,Wohnatlas Berlin - Anteil der Einwohner mit mind. 5-jähriger Wohndauer 2004-2009
47.71574,-14.787306,wohnatlas-berlin---anteil-der-einwohner-mit-mind-5-jähriger-wohndauer-2005-2010,Wohnatlas Berlin - Anteil der Einwohner mit mind. 5-jähriger Wohndauer 2005-2010
48.26704,-15.297847,wohnatlas-berlin---anteil-der-einwohner-mit-mind-einjähriger-wohndauer-2009,Wohnatlas Berlin - Anteil der Einwohner mit mind. einjähriger Wohndauer 2009
48.25969,-15.297875,wohnatlas-berlin---anteil-der-einwohner-mit-mind-einjähriger-wohndauer-2010,Wohnatlas Berlin - Anteil der Einwohner mit mind. einjähriger Wohndauer 2010
54.397835,-15.206793,wohnatlas-berlin---anteil-der-leistungsempf-nach-sgb-ii-2017,Wohnatlas Berlin - Anteil der Leistungsempf. nach SGB II 2017
54.421524,-15.1985035,wohnatlas-berlin---anteil-der-leistungsempf-nach-sgb-ii-2020,Wohnatlas Berlin - Anteil der Leistungsempf. nach SGB II 2020
47.397892,-14.436244,wohnatlas-berlin---anteil--einwohner-mit-mind-5-jähriger-wohndauer-31122018,Wohnatlas Berlin - Anteil  Einwohner mit mind. 5-jähriger Wohndauer 31.12.2018
47.49288,-14.516002,wohnatlas-berlin---anteil-einwohner-mit-mind-5-jähriger-wohndauer-am-31122020,Wohnatlas Berlin - Anteil Einwohner mit mind. 5-jähriger Wohndauer am 31.12.2020
51.41617,-17.43028,wohnatlas-berlin---anteil--sozialmietwohnungen-am-wohnungsbestand-2010,Wohnatlas Berlin - Anteil  Sozialmietwohnungen am Wohnungsbestand 2010
51.471115,-17.462313,wohnatlas-berlin---anteil--sozialmietwohnungen-am-wohnungsbestand-2010,Wohnatlas Berlin - Anteil  Sozialmietwohnungen am Wohnungsbestand 2010
51.922756,-17.24246,wohnatlas-berlin---anteil-sozialmietwohnungen-am-wohnungsbestand-2017,Wohnatlas Berlin - Anteil Sozialmietwohnungen am Wohnungsbestand 2017
51.61698,-17.448502,wohnatlas-berlin---anteil-sozialmietwohnungen-am-wohnungsbestand-2020,Wohnatlas Berlin - Anteil Sozialmietwohnungen am Wohnungsbestand 2020
52.215717,-18.77241,wohnatlas-berlin---anteil-städt-wohnungsbaugesell-am-wohnungsbestand-2008,Wohnatlas Berlin - Anteil städt. Wohnungsbaugesell. am Wohnungsbestand 2008
52.271496,-18.718655,wohnatlas-berlin---anteil-städt-wohnungsbaugesell-am-wohnungsbestand-2017,Wohnatlas Berlin - Anteil städt. Wohnungsbaugesell. am Wohnungsbestand 2017
52.2104,-18.722403,wohnatlas-berlin---anteil-städt-wohnungsbaugesell-am-wohnungsbestand-2020,Wohnatlas Berlin - Anteil städt. Wohnungsbaugesell. am Wohnungsbestand 2020
54.454124,-15.089693,wohnatlas-berlin---anteile-der-leistungsempfänger-nach-sozialgesetzbuch-ii-2009,Wohnatlas Berlin - Anteile der Leistungsempfänger nach Sozialgesetzbuch II 2009
66.87821,-32.39269,wohnatlas-berlin---belegungsdichte-2009,Wohnatlas Berlin - Belegungsdichte 2009
57.45824,-18.983112,wohnatlas-berlin---prozentuale-veränderungen-der-einwohnerzahlen-2004---2009,Wohnatlas Berlin - Prozentuale Veränderungen der Einwohnerzahlen 2004 - 2009
57.645977,-18.906887,wohnatlas-berlin---prozentuale-veränderungen-der-einwohnerzahlen-2005---2010,Wohnatlas Berlin - Prozentuale Veränderungen der Einwohnerzahlen 2005 - 2010
58.062763,-18.812094,wohnatlas-berlin---prozentuale-veränderungen-der-einwohnerzahlen-2013---2018,Wohnatlas Berlin - Prozentuale Veränderungen der Einwohnerzahlen 2013 - 2018
57.79628,-18.8611,wohnatlas-berlin---prozentuale-veränderungen-der-einwohnerzahlen-2015----2020,Wohnatlas Berlin - Prozentuale Veränderungen der Einwohnerzahlen 2015 -  2020
